"rid","us_private_land"
702607298,0
702607299,0
702607302,0
702607306,0
702607308,0
702607312,0
702607315,0.219902721586447
702607321,0
702607323,0
702607326,0
702607327,0
702607328,0
702607336,0.120589262040819
702607340,0
702607342,0
702607345,0.23680018219583
702607347,1.09653954311716
702607349,0.171143007755674
702607351,0
702607354,1.06700128578226
702607362,0
702607366,0
702607367,0
702607369,0.114406647363001
702607371,7.52409201651006
702607376,0.0365112782245813
702607378,0.171143007755674
702607382,0.362542699736385
702607384,0.10798826556877
702607386,0.114406647363001
702607396,0
702607398,0
702607405,0.193441975538403
702607407,1.02762169723046
702607410,0
702607415,0
702607418,0
702607420,0
702607424,0
702607435,0
702607439,0.18868049045544
702607441,0
702607442,6.28729021914231
702607450,0
702607452,0
702607454,0.640703703227138
702607455,0.886769753911169
702607456,0.171143007755674
702607457,0.193441975538403
702607459,0.171143007755674
702607460,0.109144990606632
702607462,0.171143007755674
702607464,7.52409201651006
702607466,0.171143007755674
702607468,0.228394784203451
702607475,0.193441975538403
702607478,0.109144990606632
702607480,0.118360266515902
702607481,0.10798826556877
702607486,0
702607494,0
702607500,0
702607502,0.193441975538403
702607503,0.181034481167545
702607507,0
702607512,0.181034481167545
702607514,6.28729021914231
702607517,0
702607519,0
702607520,0
702607523,0.114460439386132
702607525,0
702607526,0
702607527,0
702607528,0.181034481167545
702607530,0.193441975538403
702607532,0
702607533,0
702607535,0.716015022850148
702607543,1.11218194447805
702607545,0.0413072161996276
702607547,0.716015022850148
702607549,0.398661584517465
702607553,0
702607556,6.28729021914231
702607559,0
702607561,0
702607562,4.00252484501631
702607566,0
702607569,0
702607572,0
702607573,0
702607576,0
702607578,0
702607583,6.28729021914231
702607585,0.39829213853143
702607592,0.362542699736385
702607595,0
702607596,0
702607598,0
702607601,0
702607609,0
702607610,0
702607612,0
702607617,0.109144990606632
702607619,0.115148119895435
702607620,0.110196098856346
702607621,0.0503641141586784
702607623,0
702607628,6.28729021914231
702607636,0
702607637,0
702607639,0.0199254119887557
702607642,0.149147925023014
702607643,6.28729021914231
702607654,0.133559662420374
702607655,0
702607657,0.0917249329624191
702607663,0
702607666,0.129264978931415
702607676,2.7565086858685
702607677,0
702607682,0
702607687,0
702607690,0
702607693,0
702607696,1.52563890418545
702607697,0.508257577422894
702607701,0
702607703,0
702607704,0.0201949925066835
702607711,0
702607718,0
702607719,0.0917249329624191
702607726,0
702607735,1.52563890418545
702607736,0.114336686548043
702607743,0
702607746,0
702607750,0.216417833762511
702607751,0
702607759,0.362542699736385
702607762,0
702607768,0
702607769,0
702607773,0
702607776,0
702607778,0.0374002318203113
702607788,0
702607791,0.120589262040819
702607793,0
702607795,0
702607800,0
702607802,0
702607807,0
702607809,0
702607817,0.233276443449364
702607819,3.18538064134689
702607820,0
702607822,0
702607824,9.79692504078726
702607829,0.15865087170885
702607831,0.61488885012955
702607834,0
702607839,0
702607840,0
702607844,0
702607847,0.228394784203451
702607856,0.114504343158019
702607857,0
702607861,0
702607865,0
702607866,0
702607872,0.120589262040819
702607878,0
702607880,0
702607884,0
702607888,0
702607890,0
702607891,0
702607892,0.41727803243399
702607894,0.659241104301637
702607896,0
702607902,0
702607910,0
702607912,0.398469359757974
702607913,0
702607921,0.043954934663586
702607923,0
702607926,0
702607930,0
702607934,0
702607936,7.52409201651006
702607937,0
702607941,0
702607943,0
702607947,0.871495711329908
702607950,0
702607951,0.133559662420374
702607955,0
702607957,0
702607960,0.542133861952086
702607964,17.2655367174383
702607965,0
702607976,0
702607977,0.565587807374209
702607979,0.0375029142962051
702607985,0
702607993,0
702607994,0.399142925018132
702607997,0.0751568918117038
702608000,0
702608001,0
702608004,1.26783412344369
702608007,0
702608012,0.265268287599
702608014,1.63960613954112e-06
702608017,0.0297625823156003
702608018,0
702608019,0
702608035,0.11464174354685
702608038,7.52409201651006
702608040,6.57179903486339
702608045,0
702608054,0.871495711329908
702608057,0
702608060,0
702608062,7.52409201651006
702608073,0
702608074,0.0917249329624191
702608078,0
702608079,0
702608081,1.63960613954112e-06
702608083,0
702608094,0.170431602574765
702608095,0.0111094305803639
702608096,0
702608099,0.769335862574185
702608107,0.602875256334643
702608121,0.169632054368133
702608122,0
702608123,0.195563902114415
702608125,1.63960613954112e-06
702608127,0
702608135,0
702608140,0
702608143,0.385086586360004
702608147,0.871495711329908
702608148,0
702608154,0.323696932747417
702608155,0.114645626151363
702608163,0
702608173,6.57179903486339
702608182,0.0751568918117038
702608186,0.0604225599069318
702608187,6.57179903486339
702608190,0.299554785682145
702608192,0
702608194,0
702608195,2.87918746210806
702608199,0.13670989274428
702608202,0
702608204,0
702608210,0.203293945510284
702608214,1.63960613954112e-06
702608219,0
702608220,0.399601537800938
702608226,0.533667402445479
702608229,0.228394784203451
702608232,0.299554785682145
702608235,0.195563902114415
702608237,0
702608238,0
702608240,0.0379004769050119
702608247,21.8383134586629
702608253,0
702608254,0
702608262,0.40405526824289
702608265,0.399996571541887
702608274,0
702608277,0.294129824163994
702608278,21.8383134586629
702608280,1.62870725658734e-06
702608281,0.299554785682145
702608288,0
702608292,0.206291614042987
702608298,0
702608300,1.50775199433088
702608304,1.50775199433088
702608306,0.194056118510346
702608308,0
702608310,0
702608311,0.525844303632656
702608326,0.10331221585409
702608328,1.50775199433088
702608336,0.154286255065514
702608337,0
702608339,0.403746554696008
702608341,0.206096974490795
702608354,0
702608357,0
702608359,2.5708700547855
702608360,0.246102548337423
702608364,0
702608366,0
702608374,0.500216797641786
702608375,0.4912184931348
702608377,0.98060248635489
702608380,0.0207062656003557
702608386,0.206024191053529
702608388,0.895723653884005
702608394,0.190310936114633
702608395,0
702608397,0
702608399,0.218921308396718
702608404,0.120589262040819
702608406,2.32805511845547
702608411,0
702608413,2.32805511845547
702608416,0
702608420,0
702608422,0.190310936114633
702608426,0.13670989274428
702608436,2.32805511845547
702608439,0.219902721586447
702608441,1.24662979011757
702608444,0.0816561271244772
702608445,0
702608447,5.24974005652243
702608452,0.0467456985643475
702608453,0.10331221585409
702608461,0
702608464,0
702608466,0
702608469,0
702608471,0
702608472,0.386118454564817
702608474,0.537404878350751
702608480,0
702608492,0
702608494,0
702608496,0.0496448259572848
702608502,0
702608505,0.0462835862661584
702608508,5.24974005652243
702608511,0
702608515,0.120793664834993
702608522,0
702608524,0
702608525,0.0127783460555107
702608527,0
702608532,0
702608535,0
702608536,0.380468671192316
702608538,2.65804572297973
702608540,0
702608541,0
702608544,0
702608546,0
702608547,0
702608549,0
702608553,0
702608555,0.0576267585733164
702608556,0
702608557,0.0519514429411472
702608558,0
702608559,0.0441988793318573
702608562,0
702608564,0
702608568,0.180966964956494
702608569,5.24974005652243
702608576,0
702608587,0
702608596,2.32805511845547
702608597,0
702608600,0
702608601,0
702608602,0.0510918239728942
702608604,0.114645626151363
702608610,0
702608614,0.120589262040819
702608616,0
702608618,0
702608621,0
702608622,0
702608624,0
702608627,9.79692504078726
702608637,1.72944633440012
702608639,0.0119708125801433
702608645,0
702608648,5.24974005652243
702608649,0
702608650,0
702608651,0
702608656,0.0119708125801433
702608657,0
702608662,6.29021517616719
702608664,0
702608665,0.0510918239728942
702608668,0
702608669,0.0510918239728942
702608670,0
702608678,0.0120663979648307
702608679,0
702608680,0.0633172070402057
702608684,0.0119708125801433
702608686,0
702608688,0.159159944089816
702608691,0
702608692,0
702608694,0
702608700,0.0356714972569757
702608701,0.552501014311162
702608702,0.0201949925066835
702608706,0.0119708125801433
702608708,0.549473741167545
702608711,0
702608713,0.0128605558550688
702608721,0.871495711329908
702608722,0.0157947663103376
702608723,9.79692504078726
702608728,0
702608732,0.432859175911954
702608738,0.229673111821446
702608742,0.0201949925066835
702608745,0.0357978809341737
702608748,0
702608749,0
702608759,3.61239595922047
702608761,0.71614860333516
702608764,6.29021517616719
702608765,2.32805511845547
702608768,0.0119708125801433
702608770,0.229673111821446
702608776,0.0119708125801433
702608778,0
702608780,3.05457898999224
702608788,0.0031246073899049
702608790,0.229673111821446
702608793,0
702608796,0
702608798,0
702608803,0
702608808,0.0955476411521537
702608810,0
702608816,0.0201949925066835
702608819,0.13670989274428
702608831,0
702608834,0.55336067912478
702608837,0.792699581352205
702608838,0.0955476411521537
702608844,0
702608846,0
702608848,0
702608851,0
702608853,0
702608857,0.190310936114633
702608860,0
702608867,4.27082466689281
702608870,0.399619755058573
702608871,0
702608873,0
702608888,1.50775199433088
702608893,0.0201949925066835
702608898,0.116587893562534
702608900,0
702608902,68.6172548081805
702608905,0
702608907,0
702608910,2.38497324261393
702608912,0.792699581352205
702608913,0
702608919,0
702608924,0
702608925,0
702608930,0
702608935,0
702608936,0
702608938,0
702608940,0
702608945,0
702608948,0.16682199059435
702608958,0
702608960,0
702608961,1.52563890418545
702608964,0
702608976,0
702608978,0
702608984,0
702608990,0
702608992,0.432859175911954
702608994,0
702608998,0.0501605417173005
702609002,0
702609003,0
702609006,0
702609007,0
702609008,1.17164624019361
702609010,0.398429903105745
702609014,0
702609016,0.55336067912478
702609019,0.65688441803803
702609021,1.30308474351634
702609029,0
702609039,0
702609041,0
702609048,0
702609050,0.0211931225652438
702609051,0
702609053,0
702609055,0
702609057,0
702609063,0.16682199059435
702609065,0
702609069,0.551297048778901
702609077,1.92997036938447
702609086,0
702609087,1.20846423116217
702609092,0
702609093,0.16682199059435
702609107,0
702609114,0.101803460512261
702609117,0.490175046917642
702609120,0
702609125,0.940044247469965
702609134,0
702609137,0.0442940624615379
702609139,0
702609140,0.940044247469965
702609146,0.490492139448602
702609150,0.543356824727337
702609151,0.487261670040214
702609155,0
702609157,0
702609158,0
702609160,0
702609162,0
702609163,0
702609166,0.940044247469965
702609175,0
702609177,0
702609181,0
702609182,0
702609183,0
702609184,0.0442940624615379
702609187,0.329563021881494
702609190,1.79620280091896
702609198,0.488680609636666
702609204,0
702609216,0
702609221,0.398519699788328
702609224,0.781158830367909
702609226,0
702609230,0.391520245104315
702609232,0.505788710225093
702609236,0.0212621875586766
702609245,1.00298362758097
702609249,0.0342249171804575
702609254,0
702609258,0
702609260,0
702609265,0
702609271,0
702609274,0.381977636755932
702609275,0
702609277,0.505788710225093
702609285,0
702609290,0
702609294,0.0226246209474448
702609297,0.781158830367909
702609301,1.87944210912476
702609302,0.505788710225093
702609304,0
702609306,0
702609307,0
702609309,0
702609310,0
702609311,0.0122213142429718
702609313,0
702609321,0
702609327,0
702609329,1.27044739652183
702609333,0.0442940624615379
702609340,0
702609344,0.0336767410852491
702609347,0.505788710225093
702609352,0
702609354,0
702609356,0.940044247469965
702609358,1.26251278911497
702609360,0.180279322357582
702609361,0
702609366,0.0122213142429718
702609368,0.0122213142429718
702609371,0.0397822792984566
702609376,0.381977636755932
702609378,1.62018835912132
702609380,0.405943132679845
702609381,0
702609383,0.381977636755932
702609386,0.775379695421623
702609390,0.333585293140085
702609396,0
702609398,0.119770393270834
702609400,6.29021517616719
702609401,0.763540352730067
702609402,0.505788710225093
702609403,1.27044739652183
702609405,0.676256950143435
702609406,0.505788710225093
702609408,0
702609412,0
702609415,0.439919123262416
702609416,0.231329316622768
702609420,0.3514569230333
702609427,0
702609433,6.29021517616719
702609434,0
702609435,0
702609448,0.0357978809341737
702609450,0.763540352730067
702609454,0.3514569230333
702609456,1.17061930570415
702609457,1.92997036938447
702609459,0
702609462,0
702609463,0
702609465,0
702609468,0.13670989274428
702609470,0.342500106114029
702609471,0
702609476,0
702609482,0
702609484,0.763540352730067
702609486,1.09500368135971
702609488,0.399505122291675
702609490,0
702609495,0.195162881706875
702609500,0.151353250957173
702609502,0.320740327350103
702609506,0.162214337376401
702609512,0
702609514,0.166124880499666
702609516,1.09500368135971
702609520,0.0400438335856932
702609522,1.21434061936388
702609526,0.0963704338692258
702609528,0.253022922129134
702609533,0
702609535,0.162259237403782
702609536,0
702609540,0.162259237403782
702609546,0
702609550,0.037899096537614
702609552,0.162259237403782
702609554,0.631480890351885
702609557,0
702609558,0
702609562,0
702609564,0
702609567,1.94165578973654
702609569,0
702609572,0.0751568918117038
702609577,0.209874654364011
702609578,1.20297719515314
702609579,0.108264956743209
702609580,0
702609585,0.405943132679845
702609587,0
702609590,0
702609593,0
702609609,0
702609612,0.224355793134679
702609617,0.162259237403782
702609619,1.30008092905815
702609623,0.0405478423417815
702609631,0.0405249949982904
702609632,0.0391093840087926
702609636,0.0226246209474448
702609637,0
702609638,0.0513518590519745
702609639,0
702609640,0.0702973473022483
702609641,0.0604066086461496
702609644,0.162259237403782
702609648,0.108264956743209
702609651,0.429469514262017
702609656,1.20297719515314
702609658,0.296533491504305
702609661,1.30008092905815
702609664,0
702609666,0.0707464608135753
702609668,0.0707464608135753
702609674,0.162259237403782
702609676,0.162259237403782
702609681,0.429469514262017
702609683,0.162259237403782
702609691,0.101803460512261
702609693,0.108232916092167
702609694,1.20297719515314
702609695,0.253549507755214
702609697,0
702609704,0
702609706,0.0157616936327597
702609707,1.30008092905815
702609713,0
702609716,0.0720814604118751
702609720,0
702609722,0
702609724,0.0546066333182409
702609727,271.406342209521
702609730,0
702609733,0.0707464608135753
702609740,0.0465085731975775
702609741,0.405943132679845
702609743,0.329563021881494
702609752,0.0720814604118751
702609759,0
702609761,0
702609767,0
702609770,0
702609772,0.296533491504305
702609773,0
702609775,0
702609778,0.245559821340938
702609780,0.633949513607306
702609785,0.577978069045487
702609786,0
702609791,0
702609794,0
702609804,3.5599889148351
702609806,0.401324017121683
702609810,0.0751568918117038
702609812,0.246893652609978
702609813,0
702609818,0
702609819,0.250475520401996
702609820,0
702609822,0
702609824,0.0707464608135753
702609827,0
702609830,0.269946123560852
702609834,0
702609842,0
702609844,0.0791390293028317
702609848,0
702609861,0.0720814604118751
702609865,0.0959075453101707
702609873,11.832852566172
702609879,0
702609885,0
702609887,0
702609892,0.615837447282597
702609895,0.577978069045487
702609898,0.0406184424160487
702609900,4.20043436333174
702609905,0.615837447282597
702609908,4.20043436333174
702609910,0.481923414764715
702609917,0
702609925,0.188943713092494
702609929,0
702609940,0.134459960652965
702609945,0
702609952,0
702609954,0.00102732028729649
702609955,4.20043436333174
702609956,0.22559234647048
702609958,0.187358512100623
702609959,0.046598507602258
702609962,0.203126326096607
702609964,0
702609965,0
702609966,0.0658927238261957
702609971,0.120469007688288
702609974,0.203126326096607
702609987,0
702609996,0
702609999,1.27865732164358
702610007,0.474252535057908
702610008,0
702610009,0
702610016,0
702610018,0
702610025,0
702610030,0
702610035,0.198811786619554
702610037,0.362343790288146
702610039,0.203126326096607
702610040,0.487493418760695
702610044,0.0959075453101707
702610045,0
702610047,0
702610050,0.478366034155336
702610053,0
702610054,0
702610055,0.096081684260824
702610058,0.0959075453101707
702610065,0.0967102934887211
702610080,0.577978069045487
702610082,0.638422307535803
702610087,0.491602797618888
702610088,1.27865732164358
702610091,0.308100171805045
702610096,0.209874654364011
702610099,0
702610100,0.0645618356769314
702610102,689.610671984622
702610108,0.0959075453101707
702610110,5.35635994418411
702610115,0.15776692082011
702610116,0.0376628304595068
702610117,0.504979840862487
702610118,0
702610124,0
702610131,0.497107255567802
702610132,0.308100171805045
702610133,0
702610137,0
702610140,0
702610146,0
702610147,0.520477227927658
702610152,0.400607732871733
702610156,0
702610159,0.533717216598735
702610163,0.484125991360691
702610167,0.0400015812041861
702610170,0.209874654364011
702610171,0.186013477009812
702610173,0
702610175,7.14692455430028
702610177,5.15419437891232
702610179,1.80802354053028
702610180,0
702610181,0
702610182,0
702610185,0.537177146469523
702610186,1.21434061936388
702610187,0.15776692082011
702610188,11.832852566172
702610194,0.708445553038242
702610195,1.21434061936388
702610201,0.0984115351353011
702610203,0.15776692082011
702610210,689.610671984622
702610217,0
702610221,1.23101614688368
702610224,0.207979232433704
702610231,0.803530458462768
702610236,0.0724360678819082
702610242,0
702610244,0.131251360623655
702610248,0.0645919671376051
702610250,0.0645919671376051
702610258,0
702610260,0
702610262,0.76750468391281
702610263,0.15776692082011
702610265,0
702610268,0.121908108275433
702610272,4.18107680767178
702610274,0.091495186894423
702610279,0.0751568918117038
702610289,0.0984115351353011
702610290,0.0724360678819082
702610293,2.24742366222708
702610294,0
702610299,0.0376628304595068
702610307,0
702610317,0.615473374833135
702610328,0.0751568918117038
702610330,0
702610331,0.132016220846344
702610333,0.0751568918117038
702610335,0.428443821969793
702610337,0
702610339,0.158773072013618
702610342,0
702610344,0
702610345,0.0724360678819082
702610346,0.121177065895156
702610347,0
702610350,0.400219594729878
702610351,1.23101614688368
702610354,0
702610355,0.113908299595013
702610357,0.504658453265377
702610360,0.504658453265377
702610361,0
702610366,0.233621768054296
702610368,0.230847645635529
702610370,0
702610372,11.832852566172
702610376,0
702610377,0
702610378,0
702610380,0.150095003466006
702610386,0
702610387,0
702610388,0.326592785050844
702610390,0.197100422199892
702610398,0
702610400,0
702610409,0
702610413,0.322383144909126
702610415,0.0621065047403819
702610422,1.43085217154448
702610426,0.0645919671376051
702610428,0.330320156837128
702610429,0
702610433,11.832852566172
702610436,0.108488542755038
702610438,0.208505016716381
702610440,0.152634903899883
702610445,0.297696775513041
702610447,0.732977701166443
702610453,0.537177146469523
702610459,4.56154628111857
702610461,0
702610468,0.312845376291789
702610470,6.03892142515649
702610477,689.610671984622
702610478,0.207979232433704
702610481,0
702610485,0
702610495,1.43085217154448
702610500,0
702610503,0.120944047971431
702610504,0.209874654364011
702610508,0
702610512,0
702610513,0.209817921085904
702610514,689.610671984622
702610517,0.120944047971431
702610519,0
702610520,0
702610524,0.120944047971431
702610527,0.553166036408958
702610529,0
702610539,0
702610541,0.120944047971431
702610543,0.598852062630775
702610548,0.195100953034119
702610549,0
702610551,0
702610554,0
702610559,0.38570758476378
702610562,0
702610567,0.064637951007594
702610569,1.29601120150276
702610571,0.305705434877288
702610573,0
702610577,11.832852566172
702610579,11.832852566172
702610582,0.382855372569376
702610584,3.93924645391472
702610588,0.150438362677453
702610592,0.138555659167009
702610594,0.120944047971431
702610598,0.120944047971431
702610600,4.56154628111857
702610601,0.999491441696229
702610602,0
702610604,0
702610607,0.120944047971431
702610610,0.038298840857796
702610612,1.9353796261863
702610621,0.905307566355683
702610624,0.201337791895384
702610627,0.560313120589343
702610630,0
702610639,0
702610646,0.202467884370715
702610656,0
702610660,0.184727505013912
702610662,0.245894723068204
702610664,0.976504686344145
702610666,0.123345684365984
702610671,0.195100953034119
702610673,0.176891160728551
702610684,0.0592567336930756
702610688,0.201337791895384
702610690,0
702610699,0
702610701,0
702610705,0
702610709,1.17272435466992
702610715,0
702610718,0.230109669018396
702610719,1.17272435466992
702610720,0.184727505013912
702610723,0.11408507118188
702610725,0.235433717625202
702610726,0.135070574469607
702610727,0.133478387907178
702610729,0.133478387907178
702610734,0.34807720559528
702610736,0.765445266997643
702610743,0
702610745,0
702610755,0.133478387907178
702610757,6.29021517616719
702610763,0.184727505013912
702610767,6.12691182519509
702610769,6.12691182519509
702610771,0.123345684365984
702610774,0.120944047971431
702610776,0
702610778,0.184727505013912
702610780,0.235834407884264
702610784,0.133478387907178
702610789,0
702610792,0
702610796,0.00586640917182673
702610798,0
702610802,0
702610803,0.237916326907983
702610806,0
702610810,0
702610813,0
702610815,5.67729485075101
702610817,0
702610818,0.123345684365984
702610825,0
702610828,0.11408507118188
702610836,0.127154480487638
702610839,0.707052241150561
702610847,0
702610849,0.271484483608236
702610855,0.521032628241264
702610858,0
702610861,0
702610863,0.0376628304595068
702610867,0
702610871,0.184727505013912
702610874,0
702610876,0
702610881,0
702610883,0
702610886,0
702610891,37.7566911120393
702610893,3.35823700356228
702610894,0.127154480487638
702610896,0
702610901,0
702610904,0
702610907,0.0787780554307245
702610909,0.220067435232797
702610912,0.699007744965752
702610913,0.343543861371054
702610915,0.195100953034119
702610916,0.197124193973255
702610918,0.0393351222402874
702610920,0
702610923,0.237231252636938
702610930,0
702610935,0
702610936,3.85374230279793
702610946,0.197124193973255
702610948,0.443756935819756
702610949,27.2257473918538
702610951,0
702610959,0
702610960,0
702610961,0.271484483608236
702610964,0
702610968,0.0651503045688364
702610969,0.118053377839555
702610971,0.364752422304857
702610978,2.66523790613689
702610980,1.86143861049835
702610982,6.12691182519509
702610986,0.443756935819756
702610990,0
702610999,0.197124193973255
702611005,0.195100953034119
702611010,0
702611012,0
702611021,0
702611023,0
702611025,0
702611031,0
702611032,0
702611033,0.238901161650853
702611034,2.66523790613689
702611037,0.281746745782345
702611044,1.5432605600707
702611045,0
702611047,4.52731563042213
702611053,0
702611058,0.58655070366289
702611060,0.281746745782345
702611062,0
702611078,0.281746745782345
702611080,1.5432605600707
702611083,0.275568334183585
702611084,0.338560289387955
702611098,0
702611100,1.63170016110026
702611109,0
702611115,0
702611117,0
702611120,0
702611122,0
702611124,0
702611125,0.195100953034119
702611126,0.0173860243774461
702611133,64.688086127777
702611135,0
702611138,0.383363531434651
702611142,0.00498326561953969
702611147,0.123900810095555
702611148,5.35635994418411
702611150,0.278734543027442
702611157,0.0945457711298209
702611160,0.473126239893394
702611162,1.19173346696498
702611164,0.170699968377019
702611165,5.03929602893373
702611166,0.473126239893394
702611174,0.414804600723482
702611175,4.52731563042213
702611177,0
702611181,0.696615321899738
702611183,1.42929189607839
702611187,1.71673708437339
702611190,0.111691472142354
702611193,4.11576412968726
702611194,0.338560289387955
702611198,0
702611200,0
702611205,1.0259905505302
702611207,0.270837953650673
702611211,45.3209770192254
702611212,0.120443594818749
702611221,0
702611223,0
702611229,0
702611231,0
702611236,0.628328411591369
702611241,0
702611246,81.9437224246899
702611253,0.294030861294477
702611257,0.641322680096962
702611259,0
702611262,0.284782593297375
702611264,0.383596548021742
702611267,0.650216778378989
702611269,0.11431689981307
702611270,0.270837953650673
702611276,0
702611279,0.599240191438105
702611281,0.641484334693969
702611282,0.610074161069069
702611285,0.737678768147257
702611286,0.521032628241264
702611288,0.0728139232829329
702611296,0.147899022859323
702611298,0.296297396788639
702611303,0
702611312,0.300822963307213
702611316,0
702611323,0.737678768147257
702611325,0
702611332,0.411036898473024
702611337,0.599524222304835
702611338,0.0116269873852537
702611347,45.3209770192254
702611350,7.25525924226349
702611351,0.170699968377019
702611354,64.688086127777
702611356,1.00212694602087
702611360,0.066862945301508
702611362,0.247567408930345
702611363,0.177745933809617
702611364,0
702611369,0.066862945301508
702611371,0
702611377,0.0435138566110655
702611379,0.296297396788639
702611382,0
702611384,0
702611385,0.411036898473024
702611386,0.362997041275629
702611395,0.120498440114083
702611396,0.205369585157116
702611400,0
702611402,0
702611411,0.0173860243774461
702611413,0.394766358059296
702611416,0
702611417,0
702611438,0
702611445,0
702611448,0.719916438435317
702611452,0
702611457,1.94084891019669
702611459,0.522281205933562
702611461,0
702611472,0
702611473,0
702611475,0.304625992084772
702611481,0.650216778378989
702611483,1.56665023664539
702611494,64.688086127777
702611497,2.95006338108662
702611500,0.270352988706149
702611502,0.225068944182965
702611505,0
702611509,0.737678768147257
702611510,2.95006338108662
702611511,0.184727505013912
702611513,0
702611518,0.935115340811901
702611523,0.986237580781613
702611525,1.1884235609175
702611527,0.121647359104792
702611530,1.20792839889618
702611536,0.120498440114083
702611541,2.95006338108662
702611547,0.124559552257706
702611548,0.225068944182965
702611554,0
702611556,4.11576412968726
702611558,0.383978720940824
702611561,0.0259572428274467
702611568,2.95006338108662
702611570,0
702611572,0.228552362482141
702611577,0
702611581,0.120498440114083
702611589,0.419342010142546
702611591,1.43810944646441
702611593,1.56665023664539
702611594,0
702611596,0
702611599,0.20709537460481
702611601,0.443756935819756
702611603,0
702611605,0
702611611,3.91325724825307
702611616,54.6618052942685
702611619,1.0241048241842
702611622,0
702611625,0.309743531568935
702611634,4.11576412968726
702611638,0.0439244762190425
702611641,0.41079584560728
702611646,0
702611648,0
702611650,0
702611651,0.994542129987287
702611653,3.91325724825307
702611660,0.296297396788639
702611663,0
702611665,0
702611671,0
702611673,0
702611677,0.184727505013912
702611682,0.141802753174243
702611684,0.309580493398223
702611685,1.0241048241842
702611686,0.423596747024233
702611689,0.727051868018547
702611692,0.304625992084772
702611693,0
702611697,0.737678768147257
702611707,0
702611711,0.98289554031113
702611713,2.01325320489894
702611717,0
702611719,0.288232365651622
702611721,0.388978480022065
702611723,0.288232365651622
702611726,0.994542129987287
702611730,0
702611731,0.150949630793986
702611734,0.599035690455936
702611738,0.599035690455936
702611740,0.351015868752108
702611743,0.0259572428274467
702611744,0.289719364117352
702611746,0.141802753174243
702611753,0.179108114741211
702611756,1.46590393338344
702611763,0.285716124661654
702611764,0
702611770,0.125076386488394
702611772,0.268477173847826
702611776,0.116645054132127
702611777,0.304625992084772
702611782,0.364404912317989
702611784,1.46590393338344
702611789,0
702611791,0
702611804,0
702611808,1.46590393338344
702611811,0
702611820,0.184727505013912
702611821,0.384129751884099
702611828,0.368377834221956
702611833,0
702611834,0.273493130669929
702611835,0
702611842,0
702611845,0.285716124661654
702611847,1.12060407475764
702611849,0.478683767294013
702611850,0.0259572428274467
702611851,0
702611854,0
702611855,0.322552466262231
702611860,14.9564935992708
702611869,1.86661194337483
702611870,0
702611873,1.06685983093284
702611875,0.000726304606971906
702611881,1.46590393338344
702611883,1.46590393338344
702611885,0
702611889,0
702611891,0
702611896,0.374180801415426
702611904,2.13905848568877
702611912,0
702611913,1.27883688308402
702611914,0.0880758026812859
702611916,2.71371053741316
702611919,5.70647130243325
702611924,37.7566911120393
702611925,0
702611927,0
702611928,0.713114648936275
702611930,0.239677375343586
702611935,0.288519814351436
702611937,2.07541594719451
702611944,0
702611945,0
702611949,0
702611953,0
702611957,0
702611958,1.44005462175228
702611960,21.3608926232031
702611963,64.688086127777
702611967,0
702611977,0
702611980,0
702611981,0
702611983,0
702611985,0
702611993,0.731069885319106
702611995,1.51645593038019
702611997,0.231525822854004
702612001,0.184727505013912
702612003,0
702612004,0
702612008,0
702612012,0
702612013,0.91944318285466
702612015,1.52793826107969
702612023,0
702612024,0
702612034,0
702612036,0.118844296758085
702612038,0.442692335391685
702612043,2.34214741252157
702612058,0.38395736510183
702612061,0
702612063,1.10635297313538
702612065,0.0634878605262196
702612067,0
702612069,1.11619753550615
702612072,1.20792839889618
702612074,93.7173307527775
702612081,2.13905848568877
702612083,0.118844296758085
702612085,0
702612099,0
702612100,0
702612109,0.615919006142834
702612112,1.1009559556311
702612122,0.243891577087291
702612123,1.12249966659702
702612128,0
702612130,1.11159369680085
702612133,0.385068477346527
702612134,8.64607001743775
702612136,0.0856076609972097
702612138,0.385068477346527
702612140,0.118844296758085
702612142,8.48070005869426
702612143,8.48070005869426
702612144,0
702612146,0.118844296758085
702612150,0.291316563349762
702612159,0
702612168,0.130313040970672
702612171,1.33621055898134
702612172,0
702612175,0.610304613175757
702612177,0.134325488339505
702612184,1.16904158324004
702612189,0
702612192,1.81773584388491
702612196,1.27795725102358
702612197,0
702612199,0
702612201,0.447658695802821
702612203,0.130229039152305
702612215,0
702612218,0.130948137846896
702612222,0
702612224,0
702612225,0.130489897159656
702612228,0
702612229,0.130800074571096
702612231,2.13905848568877
702612238,0
702612241,0.293456856569661
702612245,0
702612247,0.118053377839555
702612249,0
702612250,64.688086127777
702612254,0
702612256,0
702612257,0.290522584561413
702612259,0.167220751280375
702612267,0
702612274,0.30462158359557
702612279,0.384902955672419
702612280,0.304753586283234
702612281,0.383468149389991
702612283,2.12678160181243
702612291,0
702612298,0
702612304,0
702612306,0.24661453996337
702612308,0
702612310,0
702612311,0.305385001906456
702612312,0
702612318,0.55140700336438
702612319,0.549256049338021
702612323,0
702612326,0
702612327,0.549256049338021
702612329,0.549256049338021
702612332,0.316186295992215
702612336,0
702612339,0.288267509420574
702612340,0.0486866515890348
702612345,0
702612347,0
702612349,0
702612351,0
702612356,0
702612358,0.382472583015728
702612360,0
702612366,0.0727280989866946
702612369,0.16969234301447
702612370,0.316186295992215
702612373,0
702612377,0
