"rid","us_area_m2","var_area_m2"
701291745,262296.602742635,262296.602742
701291747,1870645.9173758,1870645.917378
701291751,8337168.53253878,8337168.532538
701291754,420093.299510172,420093.29951
701291766,2526342.11963169,2526342.119632
701291767,530862.837931051,530862.837931
701291769,2421864.20022715,2421864.200227
701291787,319204.595434838,319204.595435
701291795,33468.6254270524,33468.625427
701291801,4191722.15277127,4191722.152771
701291805,18252573.670985,18252573.670983
701291810,319204.595434838,319204.595435
701291814,129266.77626265,129266.776263
701291816,84273.8326579623,84273.832658
701291819,188038.687965286,188038.687965
701291821,293284.36311139,293284.363111
701291828,17583.284964297,17583.284964
701291830,2526342.11963169,2526342.119632
701291853,17583.284964297,17583.284964
701291855,1254138.48405766,1254138.484058
701291856,416120.865811836,416120.865812
701291874,128432235.872623,128432235.872631
701291879,4016678.99638174,4016678.996382
701291880,6026973.33653624,6026973.336537
701291881,319204.595434838,319204.595435
701291883,530942.6952022,530942.695202
701291885,223654.200509943,223654.20051
701291886,2890996.88138126,2890996.881381
701291887,100724.842723735,100724.842724
701291897,227840.457647723,227840.457648
701291899,46638.2746673133,46638.274667
701291900,2526342.11963169,2526342.119632
701291905,27596.2628724203,27596.262872
701291907,109369.281873547,109369.281874
701291909,100724.842723735,100724.842724
701291910,566825.241460047,566825.24146
701291911,186669.701781626,186669.701782
701291918,8371995.37568511,8371995.375684
701291919,27596.2628724203,27596.262872
701291923,1872163.83101723,1872163.831019
701291925,134635.474364817,134635.474365
701291931,100652.08298198,100652.082982
701291939,6026973.33653624,6026973.336537
701291940,19122633.7998845,19122633.799882
701291942,326115.402866404,326115.402866
701291949,963378.328249478,963378.328249
701291961,2526342.11963169,2526342.119632
701291963,963378.328249478,963378.328249
701291971,257734.057255246,257734.057255
701291978,4016678.99638174,4016678.996382
701291980,131610175.977579,131610175.977587
701291983,8420767.34901793,8420767.349016
701291989,9847052.34342133,9847052.343419
701291995,1762304.11807704,1762304.118077
701291997,2026910.66375072,2026910.663751
701291999,3528648.07300494,3528648.073005
701292004,126691.075523939,126691.075524
701292005,19546249.8193919,19546249.819389
701292007,2207756.03112369,2207756.031126
701292013,1413745.85300015,1413745.853
701292015,3528648.07300494,3528648.073005
701292017,513292.660129441,513292.660129
701292021,3057570.91269292,3057570.912694
701292033,4232552.42117324,4232552.421173
701292036,126691.075523939,126691.075524
701292039,3279516.84296341,3279516.842963
701292041,369227.038998438,369227.038998
701292049,161965.705233516,161965.705234
701292051,6026973.33653624,6026973.336537
701292054,126691.075523939,126691.075524
701292056,532605.833206475,532605.833206
701292063,4016678.99638174,4016678.996382
701292069,646420.662261683,646420.662262
701292070,6171426.23623967,6171426.23624
701292074,131610175.977579,131610175.977587
701292076,646420.662261683,646420.662262
701292086,132374778.14237,132374778.142378
701292089,237354.871173933,237354.871174
701292096,21875934.3549894,21875934.354989
701292107,305295.10047169,305295.100472
701292110,24003068.0423857,24003068.042386
701292112,496022.506624572,496022.506625
701292118,6376706.95849284,6376706.958494
701292126,6376706.95849284,6376706.958494
701292129,9614568.90155369,9614568.901556
701292131,2010585.1544823,2010585.154483
701292134,2010585.1544823,2010585.154483
701292135,27293921.4681779,27293921.468178
701292136,1888675.47164591,1888675.471646
701292137,9614568.90155369,9614568.901556
701292145,886656.372935897,886656.372936
701292147,638037.532293642,638037.532294
701292148,4016678.99638174,4016678.996382
701292150,5019768.30042905,5019768.300428
701292151,20506.2599961869,20506.259996
701292154,2010585.1544823,2010585.154483
701292157,24534701.0408363,24534701.040837
701292159,142655.139767125,142655.139767
701292162,5019768.30042905,5019768.300428
701292164,9614568.90155369,9614568.901556
701292165,5179949.07293622,5179949.072935
701292166,2010585.1544823,2010585.154483
701292167,26251723.1702618,26251723.170262
701292168,265643.516075432,265643.516075
701292170,8012632.91916925,8012632.919168
701292172,118890.61646962,118890.61647
701292174,442079.819257656,442079.819257
701292175,8268054.16571167,8268054.16571
701292182,28347438.5192742,28347438.519274
701292184,754520.98987723,754520.989877
701292186,2744677.00574209,2744677.005742
701292197,8268054.16571167,8268054.16571
701292200,2744677.00574209,2744677.005742
701292203,29120163.7203372,29120163.720337
701292205,1200144.43711691,1200144.437117
701292208,186669.701781626,186669.701782
701292210,1888675.47164591,1888675.471646
701292216,343094.649487963,343094.649488
701292218,1413745.85300015,1413745.853
701292219,745962.512885161,745962.512885
701292228,4052093.23874239,4052093.238743
701292232,30483979.268378,30483979.268378
701292236,4052093.23874239,4052093.238743
701292237,2744677.00574209,2744677.005742
701292239,8268054.16571167,8268054.16571
701292240,2115955.20254411,2115955.202544
701292246,2123876.23337666,2123876.233377
701292248,476699.313916188,476699.313916
701292252,132374778.14237,132374778.142378
701292254,413457.608633994,413457.608634
701292259,476699.313916188,476699.313916
701292260,30735444.7426933,30735444.742693
701292262,2115955.20254411,2115955.202544
701292274,186669.701781626,186669.701782
701292276,4052093.23874239,4052093.238743
701292280,8268054.16571167,8268054.16571
701292285,19072.8597796373,19072.85978
701292289,132821710.866764,132821710.866773
701292292,4334888.33157915,4334888.33158
701292298,1515691.82554596,1515691.825546
701292301,476699.313916188,476699.313916
701292305,8304174.90130618,8304174.901305
701292306,891115.541393533,891115.541394
701292311,891115.541393533,891115.541394
701292314,9144110.99380101,9144110.993799
701292320,13070484.6715402,13070484.671539
701292325,47654.9339868575,47654.933987
701292327,31240930.3402401,31240930.340239
701292328,209959.305070587,209959.305071
701292329,891115.541393533,891115.541394
701292331,1888675.47164591,1888675.471646
701292337,413128.421540911,413128.421541
701292343,569.225329832756,569.22533
701292347,31446383.1319704,31446383.131969
701292349,542928.831651684,542928.831652
701292353,261692.595642149,261692.595642
701292357,275594.698046513,275594.698047
701292360,1016432.96798659,1016432.967987
701292361,31990401.4471003,31990401.447099
701292364,2395294.11179713,2395294.111797
701292369,1563587.55806862,1563587.558069
701292370,2395294.11179713,2395294.111797
701292371,2395294.11179713,2395294.111797
701292372,2395294.11179713,2395294.111797
701292377,3057570.91269292,3057570.912694
701292379,3873258.67870237,3873258.678702
701292382,32938650.4433477,32938650.443347
701292385,32887273.0400805,32887273.04008
701292389,2115955.20254411,2115955.202544
701292390,209959.305070587,209959.305071
701292395,2662046.01415796,2662046.014158
701292396,413457.608633994,413457.608634
701292397,14608214.1817382,14608214.181737
701292398,2125760.37574893,2125760.375749
701292399,816750.412343994,816750.412344
701292401,9304273.68884764,9304273.688846
701292417,300348.542623293,300348.542623
701292431,413128.421540911,413128.421541
701292432,1985606.80845991,1985606.80846
701292433,598437.668897379,598437.668897
701292438,409667.723816562,409667.723817
701292439,257734.057255246,257734.057255
701292441,105918.761649633,105918.76165
701292444,1771361.37687741,1771361.376878
701292446,38473210.4235861,38473210.423585
701292449,531409.000952666,531409.000953
701292452,38979060.7909875,38979060.790986
701292453,40425649.3987938,40425649.398793
701292454,812620.845444249,812620.845444
701292457,531409.000952666,531409.000953
701292460,413128.421540911,413128.421541
701292462,413128.421540911,413128.421541
701292466,413128.421540911,413128.421541
701292467,385952.886147162,385952.886147
701292469,1684832.07466372,1684832.074664
701292478,816750.412343994,816750.412344
701292482,192013.815472957,192013.815473
701292502,1985606.80845991,1985606.80846
701292504,28787.9747355911,28787.974736
701292513,9304273.68884764,9304273.688846
701292514,97284.0882587801,97284.088259
701292518,4016678.99638174,4016678.996382
701292521,999781.990818331,999781.990818
701292523,873422.184128705,873422.184129
701292535,4016678.99638174,4016678.996382
701292537,9304273.68884764,9304273.688846
701292540,28787.9747355911,28787.974736
701292552,812620.845444249,812620.845444
701292560,812620.845444249,812620.845444
701292561,433537.01458063,433537.014581
701292565,4334888.33157915,4334888.33158
701292572,184632.869519426,184632.869519
701292574,14608214.1817382,14608214.181737
701292579,594289.287855156,594289.287855
701292581,956996.081973605,956996.081973
701292583,299535.179245116,299535.179245
701292586,4334888.33157915,4334888.33158
701292587,1173774.19590469,1173774.195905
701292593,4334888.33157915,4334888.33158
701292595,2395294.11179713,2395294.111797
701292600,780691.982624589,780691.982625
701292612,2395294.11179713,2395294.111797
701292614,51039.9021835607,51039.902184
701292621,14621509.2872342,14621509.287233
701292622,14608214.1817382,14608214.181737
701292624,126691.075523939,126691.075524
701292626,297729.45316803,297729.453169
701292630,816750.412343994,816750.412344
701292637,4334888.33157915,4334888.33158
701292644,1264690.88796185,1264690.887962
701292645,18038296.5677836,18038296.567783
701292648,3407948.11487293,3407948.114873
701292649,86553.3718873411,86553.371887
701292652,42931.930296829,42931.930297
701292657,117967.608016616,117967.608017
701292660,598437.668897379,598437.668897
701292664,237354.871173933,237354.871174
701292666,320226.89382719,320226.893827
701292668,1533750.59857702,1533750.598577
701292671,925312.402556607,925312.402557
701292676,914440.054212944,914440.054213
701292681,74197.6994862622,74197.699486
701292683,272388.70154779,272388.701548
701292684,18540091.5727893,18540091.572789
701292685,42931.930296829,42931.930297
701292686,226738.96914506,226738.969145
701292688,2488148.71311084,2488148.713111
701292696,2395294.11179713,2395294.111797
701292699,2395294.11179713,2395294.111797
701292703,1533750.59857702,1533750.598577
701292706,415311.694362491,415311.694362
701292715,2702567.58294728,2702567.582947
701292720,86532.2550931275,86532.255093
701292722,74197.6994862622,74197.699486
701292726,1533750.59857702,1533750.598577
701292728,439857.940291885,439857.940292
701292730,4334888.33157915,4334888.33158
701292732,2717128.64167532,2717128.641675
701292733,132828520.700704,132828520.700713
701292742,1957837.29035594,1957837.290356
701292744,3407948.11487293,3407948.114873
701292746,34185.2026857659,34185.202686
701292753,934253.853001881,934253.853002
701292756,4334888.33157915,4334888.33158
701292764,334833.858409829,334833.85841
701292774,86673.6330528706,86673.633053
701292776,117967.608016616,117967.608017
701292781,9614568.90155369,9614568.901556
701292783,646851.202944506,646851.202945
701292785,209490.700092359,209490.700092
701292788,816750.412343994,816750.412344
701292790,117967.608016616,117967.608017
701292792,483703.643119926,483703.64312
701292793,36763963.4789498,36763963.478952
701292800,924720.6917161,924720.691716
701292805,864085.250428994,864085.250429
701292807,857940.070012196,857940.070012
701292814,1176284.84595534,1176284.845955
701292816,624723.803554093,624723.803554
701292818,246009.005883571,246009.005884
701292821,924720.6917161,924720.691716
701292822,517823.135674249,517823.135674
701292828,924720.6917161,924720.691716
701292841,1533750.59857702,1533750.598577
701292844,37643986.8760427,37643986.876045
701292846,18603897.3654634,18603897.365463
701292857,19070064.4285471,19070064.428547
701292858,34185.2026857659,34185.202686
701292860,745962.512885161,745962.512885
701292862,628826.760618114,628826.760618
701292865,924720.6917161,924720.691716
701292869,924720.6917161,924720.691716
701292872,778561.577428284,778561.577428
701292879,164524.739479982,164524.73948
701292883,428682.312658958,428682.312659
701292887,115402.11964123,115402.119641
701292892,13538329.7079419,13538329.70794
701292894,115402.11964123,115402.119641
701292901,1037577.43144869,1037577.431449
701292903,594289.287855156,594289.287855
701292904,37643986.8760427,37643986.876045
701292907,659445.551120512,659445.551121
701292916,115402.11964123,115402.119641
701292917,334480.884464873,334480.884465
701292918,1133859.3211377,1133859.321138
701292920,42464269.9218377,42464269.921837
701292923,25367871.4287051,25367871.428705
701292924,26867650.1142961,26867650.114296
701292926,135609886.698239,135609886.698247
701292927,24228693.8259223,24228693.825922
701292930,1037577.43144869,1037577.431449
701292932,659445.551120512,659445.551121
701292935,672153.729819164,672153.729819
701292941,136408.658951871,136408.658952
701292948,1533750.59857702,1533750.598577
701292949,321407.227549566,321407.22755
