"rid","us_vri_non_forested"
701747261,4.40568573785053e-09
701747264,0.0270488571706968
701747271,0.0205994873150757
701747272,0.0270395466059302
701747281,0
701747283,0.0420460340231211
701747284,0
701747287,0
701747289,0
701747291,0.0207456046665067
701747294,0
701747296,0
701747301,0
701747306,0.0115901391128734
701747307,0
701747315,0.020577443735154
701747318,0.0278180528865879
701747320,0
701747324,0.0217524088782803
701747325,0
701747327,0
701747329,0
701747333,0.0342256511167508
701747336,0
701747337,0
701747340,0.0803324471441354
701747350,0.0693765070067881
701747351,0.0710547277939271
701747352,0.0874985786845906
701747353,0.0516315236332032
701747356,0
701747357,0
701747361,0
701747363,0.0515566594129187
701747368,0
701747371,0
701747376,0
701747377,0.0690117333431893
701747378,0
701747380,0
701747385,0.00522702900384486
701747388,0
701747389,0.0310938243347887
701747390,0
701747391,0.00520812370349764
701747394,0.0115065243451125
701747398,0
701747401,0.0374071004712411
701747403,0
701747405,0
701747415,0.0115065243451125
701747417,0
701747418,0
701747420,0
701747422,0.037086409507522
701747426,0
701747428,0.0115065243451125
701747432,0
701747434,0
701747435,0.0115065243451125
701747440,0
701747442,0.0341456955228364
701747444,0
701747446,0
701747452,0
701747454,0
701747455,0
701747460,0.0206123438141138
701747464,0
701747470,0.00886732501972702
701747472,0.0115065243451125
701747478,0
701747483,0
701747484,0
701747499,0.0297823048860768
701747501,0.0281049486502353
701747506,2.14862040051226e-08
701747509,0.0245868378606892
701747513,3.75532876374576e-09
701747514,2.14862040051226e-08
701747515,0.0270490574972311
701747516,0
701747518,0
701747524,0.034105113133052
701747527,3.75532876374576e-09
701747533,0
701747535,0.0337523694529631
701747538,0
701747540,0
701747543,0.0519786519895142
701747549,0
701747553,0
701747559,0
701747566,0
701747567,0
701747568,0.0388835046490291
701747570,0
701747581,0
701747583,0
701747595,0
701747605,5.40037499987984e-08
701747614,0
701747615,0
701747621,0.0519786519895142
701747624,6.15214992471423e-10
701747628,0
701747631,6.15214992471423e-10
701747632,0.0270476942790187
701747635,0.0215030168086864
701747642,0
701747646,0
701747649,0
701747654,0
701747657,0.0379814949657876
701747662,0.0372223264019475
701747665,0
701747667,0
701747669,0
701747671,0
701747678,0.0151486073154227
701747680,0
701747685,0
701747687,0
701747694,0
701747696,0
701747698,0
701747701,0
701747704,0
701747706,0.0519786519895142
701747709,0
701747711,0
701747713,0
701747715,0
701747716,0
701747721,0.0456460236930268
701747723,0
701747729,0.0275245649753927
701747731,0
701747734,0
701747735,0
701747736,0.0379130987949671
701747737,0.00522702900384486
701747742,0
701747758,0.334360396788278
701747761,0.00366746592636698
701747763,0.278338969898652
701747765,0
701747769,0
701747770,0
701747772,0
701747778,0
701747780,0.0384611834372372
701747786,0
701747787,0
701747790,0
701747793,0
701747795,0
701747798,0.0668537062647193
701747799,0.0384611834372372
701747804,0
701747806,0
701747808,0
701747813,0
701747814,0
701747823,0
701747824,7.09190244006543e-06
701747835,0
701747837,0
701747839,0.0413960668178197
701747842,1.53437524039417e-08
701747843,0.0417317347564096
701747844,0
701747846,0
701747850,0.0270493167774448
701747856,0.0331295388608634
701747858,0.0750316784680133
701747865,0.0519786519895142
701747866,0.0516315236332032
701747868,0.0361600545229172
701747874,0
701747878,0
701747879,0.0344656174576516
701747880,1.53437524039417e-08
701747883,0.00444517572820677
701747886,0
701747891,7.09190244006543e-06
701747893,0.0149705649983987
701747895,0
701747898,0.130280198991087
701747899,0
701747902,0.00444517572820677
701747905,0
701747907,0.0413960668178197
701747910,0.0519786519895142
701747915,0
701747917,0
701747926,0.0389381544619071
701747928,0.0326249857625514
701747931,0.0115065243451125
701747935,0
701747936,0
701747938,0
701747941,0.00442219150224559
701747943,1.49086274727321e-10
701747945,0.0345609577765242
701747950,0
701747953,0
701747956,0.0215030168086864
701747964,1.49086274727321e-10
701747970,1.85622429187756e-08
701747971,0
701747974,0.0177608314997715
701747977,0.0270485935296522
701747981,0
701747989,0
701747994,0.0372492596734038
701747995,0.0379814949657876
701747997,2.93234429083206e-08
701748000,0
701748001,0.0270667483562787
701748002,0
701748010,0.0417317347564096
701748011,0
701748028,0.0147978064625613
701748030,0
701748033,2.93234429083206e-08
701748034,0.0684528331331349
701748037,0.0371966791703576
701748039,0
701748042,0
701748047,0
701748049,0.0806891200516429
701748050,0.020577443735154
701748052,0.0368252325695202
701748053,0
701748057,0
701748061,0
701748064,0
701748065,0.0270665635186176
701748071,0.0338792363479012
701748077,0
701748080,0.0677218189238513
701748081,0
701748083,0
701748085,0
701748097,0.00655511546540762
701748102,0
701748103,0
701748108,0
701748111,0
701748113,0
701748114,0.0267367315526464
701748117,0
701748119,0
701748121,0
701748128,0.111249740485958
701748132,0.121776592567137
701748138,0
701748142,0
701748143,0.121776592567137
701748144,0
701748147,0
701748150,0
701748152,0.0264170339468933
701748154,0.0368252325695202
701748157,0
701748162,0
701748166,0
701748172,0.10178854955088
701748174,0.0385914055420359
701748177,0.111249740485958
701748182,0
701748186,0.0145511264829091
701748188,0.00655511546540762
701748198,0.0278180528865879
701748200,0
701748203,0.020577443735154
701748206,0.0263387902036307
701748213,0.0389699034311758
701748214,0.00366746592636698
701748216,0
701748218,0.111249740485958
701748220,0
701748222,0
701748224,0
701748225,0
701748226,0
701748228,0.0669817393130598
701748229,0
701748234,0.020577443735154
701748242,0
701748244,0
701748245,0
701748246,1.82231298317479
701748253,0.0574806862136
701748256,0
701748257,0.0249750782884055
701748259,0.0372639886076228
701748260,0
701748261,0.00830248128148349
701748263,0.0270670356939033
701748264,7.70500623009853e-09
701748273,0
701748278,0
701748279,0
701748280,0
701748287,0.111249740485958
701748288,0.126806121023582
701748294,0.012421519570568
701748297,0
701748301,0
701748304,0
701748316,0
701748319,0.0519786519895142
701748323,0
701748325,0
701748326,0
701748329,0
701748330,0
701748336,0
701748338,0
701748342,0
701748343,0.0294716268933247
701748346,0
701748355,0
701748357,0
701748358,0
701748359,0
701748363,0
701748374,0
701748376,0
701748378,0
701748381,0
701748385,0
701748390,0
701748392,0
701748394,0
701748396,0
701748399,0
701748401,0
701748403,0
701748404,0
701748406,0
701748409,0.0399070066716923
701748410,0.00442219150224559
701748415,0
701748420,0.0263387902036307
701748422,0
701748443,0.0370121322436531
701748451,0
701748454,0
701748457,0.0270677150288086
701748458,3.18748026093083e-09
701748461,0
701748464,0
701748467,0
701748469,0.012421519570568
701748473,0.212287788382569
701748486,0.0231179618335015
701748487,0.212287788382569
701748489,0.212287788382569
701748492,0
701748500,0.00719687448370162
701748505,0.0372639886076228
701748507,0.0191794291702005
701748512,0
701748514,3.18748026093083e-09
701748517,0
701748518,0
701748520,0.0236341467529949
701748522,0.0263387902036307
701748525,0.00830248128148349
701748527,0
701748529,0
701748541,0.089041771799078
701748543,2.13181795698702e-08
701748546,0.0377868756976675
701748554,0
701748559,0
701748564,0
701748566,0
701748567,0
701748569,0.0263387902036307
701748575,0.0531055717103353
701748579,0
701748581,0
701748583,0
701748586,0.0377868756976675
701748589,0
701748592,0.0370121322436531
701748594,0
701748599,0.278066428810481
701748603,0.0422233961628812
701748605,0
701748616,0.0372639886076228
701748617,0.0270682013304683
701748620,0.0143841614360191
701748625,6.50649836524228e-07
701748633,0
701748650,2.13181795698702e-08
701748655,7.70500623009853e-09
701748657,0
701748662,0
701748667,6.50649836524228e-07
701748669,0
701748674,0
701748676,0
701748685,0
701748690,0
701748691,0.0377868756976675
701748693,0
701748697,0
701748707,0.0203216952481332
701748713,0.0335192078651474
701748720,0.0370121322436531
701748727,0
701748731,0
701748742,0.0368252325695202
701748745,0
701748747,0
701748757,0.0519786519895142
701748759,0
701748762,0.014237237185209
701748764,0
701748767,0.0371966791703576
701748769,0.0340566765697871
701748772,0.0270695496140349
701748773,0.0368252325695202
701748780,0
701748782,0.0381255008398564
701748787,0.0405144953751257
701748789,0
701748793,0
701748794,0.0381255008398564
701748797,0.0423787804959528
701748804,0
701748810,0.0245223446394866
701748812,0
701748816,0
701748818,0
701748821,0
701748822,0
701748830,2.13181795698702e-08
701748837,0.00432811296631748
701748845,0.0246140093859225
701748846,0
701748852,0
701748855,0.0270694845713246
701748857,0
701748862,0
701748863,0
701748865,0
701748868,0
701748870,0
701748871,0
701748872,0
701748874,0
701748876,0
701748885,0
701748887,0.0428443864796284
701748910,0.0140165111443384
701748912,0
701748917,0
701748919,0.0377868756976675
701748920,0
701748922,0
701748925,0
701748930,0.0512532283427565
701748934,0
701748936,0
701748940,0
701748949,0.0448848148357183
701748950,0.00719687448370162
701748951,0
701748957,0
701748959,0
701748960,0.041261416317132
701748961,2.13181795698702e-08
701748966,0.0370121322436531
701748970,0
701748972,0.0381255008398564
701748973,0
701748976,0.0677271403026925
701748978,0
701748986,0.00491011294832138
701748990,0
701748991,0
701748993,0.0377868756976675
701748997,0
701748999,0
701749001,0
701749007,0.0381255008398564
701749014,0
701749019,0.0512532283427565
701749022,0
701749023,0
701749033,0
701749035,0
701749036,0
701749048,0
701749049,0
701749064,0.00491011294832138
701749069,0
701749070,0
701749081,0.0518828495241704
701749083,0.0044718911196119
701749084,0
701749087,0
701749089,0
701749090,0
701749094,0
701749101,0
701749106,0.00229151927508195
701749107,0.0451576212718717
701749108,0.0677271403026925
701749113,0
701749115,0
701749124,0
701749130,0
701749132,0
701749135,0.10178854955088
701749140,0
701749142,0
701749143,0
701749147,0
701749150,0
701749152,0.047484427319685
701749153,0.00432811296631748
701749154,0
701749161,0
701749164,0
701749167,0.0518828495241704
701749170,0
701749175,3.85740210631242e-09
701749177,0
701749180,0
701749183,0
701749189,0
701749191,0
701749193,0.0306468434980328
701749195,0.278066428810481
701749201,0
701749208,0.146637549069863
701749210,0
701749215,0.00228479425092458
701749217,0.0245967591160701
701749223,0
701749233,0.0139187160667397
701749242,0
701749263,0
701749265,0.00668583448659005
701749267,0
701749269,0.0377868756976675
701749275,0
701749277,0.0518828495241704
701749283,0.052163468868595
701749292,0
701749293,0
701749296,0
701749298,0
701749299,0
701749301,0
701749304,0
701749308,0
701749311,0.0131088168499778
701749313,0
701749315,0
701749318,0
701749333,0
701749335,0
701749337,0
701749338,0
701749346,0
701749349,0
701749350,0.0203216952481332
701749351,0
701749353,0
701749356,4.54290989167809e-11
701749361,0.0921707504921676
701749362,0.0489772462974085
701749363,0
701749366,9.65431273985576e-11
701749371,0
701749372,0.0270791388470393
701749374,0.027077649012302
701749375,0.0518828495241704
701749376,4.54290989167809e-11
701749377,0.0270815965457426
701749378,0
701749380,0
701749384,9.80517679748091e-09
701749386,0.00668583448659005
701749390,0
701749393,0.00680358281077305
701749397,0.089041771799078
701749399,0
701749403,0
701749404,0.0518828495241704
701749407,0
701749411,0
701749417,0
701749425,0
701749427,0
701749429,0.0377868756976675
701749432,0.0264272167396328
701749436,0
701749437,0
701749443,0.000245172917344845
701749445,0.076937917327755
701749447,0
701749450,0.0494401564632102
701749451,3.85740210631242e-09
701749455,0
701749457,0
701749459,0
701749462,0.0203216952481332
701749464,0
701749471,0.00150252247734832
701749473,0
701749474,0.0298697578105909
701749476,0.0518828495241704
701749477,0
701749489,0.0377868756976675
701749491,0.0199637525888073
701749493,0
701749495,0.0518828495241704
701749499,0.0175096255532839
701749510,0
701749512,0
701749514,0
701749516,0.0370121322436531
701749518,0.151899716394799
701749528,0.0377868756976675
701749531,0.0135812290756095
701749533,0
701749536,0.00160344523078749
701749540,0
701749542,0
701749545,0
701749549,0
701749552,0
701749554,0
701749556,0
701749563,0
701749569,0
701749572,0
701749573,0
701749581,0
701749583,0
701749587,0
701749588,0
701749596,0
701749598,0
701749614,0.00352418336292175
701749615,0
701749619,0.031799547120967
701749620,0.0275035413023099
701749621,0.0518828495241704
701749625,0
701749626,0
701749630,0.0298697578105909
701749633,0.0199637525888073
701749635,0
701749637,0
701749645,1.30330660439546e-08
701749654,0
701749656,0
701749665,0.0503070060253341
701749666,9.65431273985576e-11
701749675,0
701749683,0
701749685,0
701749689,0
701749691,0
701749693,0
701749695,0
701749701,0.015066690466207
701749703,1.20153614526609e-06
701749706,0.0236788714598934
701749708,0
701749709,0
701749711,0
701749716,0
701749719,0.0175096255532839
701749723,0
701749732,0.00028328513784263
701749738,0
701749744,0
701749746,0.050400074188979
701749747,9.80517679748091e-09
701749748,0
701749751,0
701749753,0
701749756,0
701749758,1.20153614526609e-06
701749774,0.015066690466207
701749777,0
701749782,0.0288607645167755
701749784,0
701749788,0.0298697578105909
701749791,0
701749800,0.0506590225844223
701749801,0.000245172917344845
701749803,0
701749807,0
701749810,0.0311893007241348
701749818,0.0212502265282737
701749826,0.0507466801742448
701749827,0.00150252247734832
701749831,0.151899716394799
701749833,0
701749834,0.0557985298822493
701749837,0
701749839,0
701749840,0
701749844,0.0134995662778913
701749846,0
701749851,0.0406088259912599
701749854,0.0406088259912599
701749857,0
701749861,0.0298697578105909
701749864,0.0406088259912599
701749867,0.00342138642639739
701749870,0
701749872,0.00228479425092458
701749873,0.0518828495241704
701749875,0.0275035413023099
701749878,0
701749881,0
701749883,0
701749885,0
701749886,0.0270896747800231
701749888,0.0175098254513028
701749891,0
701749892,0
701749894,0
701749902,0
701749904,0.0220871703548356
701749907,0.151899716394799
701749915,0.151899716394799
701749917,0
701749920,0.151899716394799
701749921,0.0510837417394139
701749922,0.00160344523078749
701749928,0
701749930,0.0176057474141777
701749932,0
701749936,0.151899716394799
701749940,0
701749945,0
701749949,0
701749950,0
701749954,0.151899716394799
701749955,0
701749957,0
701749962,0.0263441059867907
701749964,0
701749966,0.0048908215992857
701749979,0
701749986,0
701749991,0.0117486098981687
701749993,0
701749997,0.0513602493123521
701749998,0.00028328513784263
701750004,0.0239046364801858
701750006,0
701750008,0.0846424892916495
701750009,0
701750014,0
701750018,0
701750020,0.0270910107341723
701750022,0.05549254314359
701750026,0.00120817813546472
701750027,0
701750030,0
701750032,0
701750033,0.019464660530975
