"rid","us_strm_crossings"
701753271,3.71418931292127e-06
701753281,0
701753283,0
701753291,1.71294385651756e-05
701753292,1.64159982314323e-05
701753296,1.68755951247931e-05
701753298,6.56388422575055e-06
701753307,9.61363938025001e-07
701753309,2.07550103819867e-06
701753311,2.24238640352864e-06
701753314,0
701753324,1.43064355443995e-06
701753325,2.70278783964307e-07
701753326,3.32293297286218e-06
701753332,0
701753334,1.42592237123348e-05
701753341,1.75784841487091e-06
701753343,3.51492326753791e-06
701753346,0
701753350,0
701753353,8.1175804587196e-07
701753356,3.10438437691123e-06
701753357,1.65144976309843e-06
701753359,3.2449692406283e-06
701753365,2.30797243582279e-06
701753366,2.20845929537077e-06
701753369,2.99394972370586e-06
701753372,3.59430573851713e-06
701753374,3.2449692406283e-06
701753377,2.20845929537077e-06
701753379,8.1175804587196e-07
701753386,1.43064355443995e-06
701753388,3.51492326753791e-06
701753389,3.58907978344848e-06
701753406,1.78975617857872e-06
701753407,6.95082339367036e-06
701753415,7.02701525050914e-06
701753416,1.43482446780304e-06
701753419,1.00343170307714e-06
701753421,1.63401307498373e-05
701753423,1.2085694710651e-06
701753429,0
701753431,1.58036082717492e-06
701753434,3.00735304706847e-06
701753435,3.05554634121606e-06
701753438,1.71428119047052e-06
701753442,4.7425665187386e-06
701753448,2.42879628456066e-06
701753450,1.04155975847765e-06
701753461,0
701753463,3.49638588101649e-06
701753470,0
701753471,3.11192006389844e-06
701753473,7.02701525050914e-06
701753478,3.58907978344848e-06
701753480,1.93571946688452e-06
701753481,0
701753483,0
701753488,1.42034911485819e-06
701753490,5.65627636011876e-06
701753492,0
701753494,1.40390997491866e-06
701753496,0
701753499,9.95804907738689e-07
701753500,0
701753507,1.84740411696446e-05
701753515,1.91070553464882e-05
701753520,1.8886204218107e-06
701753522,2.12812897632919e-06
701753528,1.84740411696446e-05
701753529,1.76124669606973e-06
701753536,9.95804907738689e-07
701753537,9.95804907738689e-07
701753540,1.42034911485819e-06
701753542,1.91070553464882e-05
701753543,1.76111943184537e-06
701753545,1.60367868067161e-06
701753548,0
701753559,0
701753562,1.48110341370756e-06
701753567,1.30919768264553e-06
701753572,6.25755162454454e-06
701753574,3.82283881227373e-06
701753581,0
701753583,0
701753585,0
701753587,0
701753589,4.10353671904937e-06
701753590,1.76099595912306e-06
701753593,3.10690784453064e-06
701753595,1.76118582548401e-06
701753596,1.30919768264553e-06
701753597,1.76099784905613e-06
701753607,2.34138954605541e-06
701753610,0
701753618,5.50996950699399e-06
701753621,6.34271648471952e-06
701753625,1.76118178410036e-06
701753628,1.63198185786087e-06
701753629,0
701753631,0
701753636,0
701753638,3.19410883064581e-06
701753643,0
701753644,2.13042705472593e-06
701753647,0
701753653,2.64492497149797e-06
701753654,2.04647438658173e-06
701753658,0
701753660,0
701753662,0
701753668,0
701753669,8.21231760656116e-06
701753675,0
701753682,1.24076331277586e-05
701753689,9.09233113149806e-06
701753692,1.49740910515056e-05
701753698,4.3153961340823e-06
701753700,1.28551071780144e-06
701753701,1.44815748014267e-06
701753704,1.4421792996697e-06
701753705,6.10248833306752e-06
701753708,1.5674397052467e-06
701753711,0
701753713,1.71352078431194e-06
701753719,1.08347864080275e-06
701753721,3.0648033216179e-06
701753731,0
701753732,1.56210158562447e-06
701753733,1.63230081233779e-06
701753735,1.47320655262619e-06
701753739,0
701753741,0
701753743,0
701753747,8.65610886245067e-07
701753751,2.40128942518522e-06
701753754,3.26892709317975e-06
701753757,1.63401307498373e-05
701753759,6.10248833306752e-06
701753762,4.43029706459388e-06
701753763,1.76104856646916e-06
701753764,1.40484133166104e-06
701753767,1.40484133166104e-06
701753771,4.06155034219457e-06
701753772,1.12597211985238e-05
701753773,0
701753774,2.20047483589885e-06
701753777,1.85794544753022e-06
701753779,0
701753787,1.54557303666166e-06
701753789,2.30789691342972e-06
701753806,4.99192066376431e-06
701753813,3.29256707762527e-06
701753818,1.00050620611498e-05
701753820,1.43275594438381e-06
701753822,1.10278953626018e-06
701753824,2.34138954605541e-06
701753831,2.72683943917899e-06
701753834,1.7611031065124e-06
701753838,1.11077551028464e-06
701753842,2.82836933947297e-06
701753849,0
701753854,0
701753856,5.34656691571047e-06
701753859,3.29256707762527e-06
701753866,0
701753870,2.82836933947297e-06
701753872,1.50452642122417e-06
701753881,1.41068042718452e-06
701753886,1.38670856707308e-06
701753890,3.29256707762527e-06
701753892,1.50452642122417e-06
701753898,9.29811835294575e-06
701753911,3.14782240842494e-06
701753913,3.37700796616431e-06
701753918,3.26552262060823e-06
701753920,9.29811835294575e-06
701753928,1.60173808969654e-06
701753930,0
701753932,0
701753937,0
701753939,0
701753941,1.65220015043278e-06
701753943,1.91151177068128e-06
701753946,1.76105894699319e-06
701753947,2.59554962037107e-06
701753951,0
701753953,2.78430067248361e-06
701753954,4.17572606357757e-06
701753956,2.19477191544426e-06
701753957,1.49101086769045e-06
701753962,6.95082339367036e-06
701753964,1.21578777250661e-06
701753966,2.00646553366087e-06
701753969,0
701753973,7.3188641735538e-06
701753976,1.69880208552751e-06
701753979,1.55004392161152e-06
701753981,0
701753985,1.70609384171573e-06
701753987,1.57055448742069e-06
701753991,4.19284300272053e-06
701753999,4.19284300272053e-06
701754000,2.85831808010135e-06
701754001,0
701754002,3.28870369637606e-06
701754005,0
701754013,1.85425141594616e-06
701754016,3.86203089729224e-06
701754019,3.51499311119875e-06
701754022,3.51499311119875e-06
701754023,1.76103333996922e-06
701754024,1.85976672898509e-06
701754030,1.38670856707308e-06
701754032,1.67268191243004e-06
701754037,0
701754040,1.73069475599509e-06
701754042,1.89369310634184e-06
701754044,8.48723569384999e-07
701754045,2.59554962037107e-06
701754053,3.62515624502716e-06
701754055,0
701754063,3.48799574619107e-06
701754066,4.95568025380703e-06
701754068,1.52062519907049e-06
701754069,0
701754070,1.54261319855884e-06
701754073,2.48277746000502e-06
701754074,0
701754079,2.38906857491396e-06
701754081,1.01767866082892e-05
701754091,1.50630717309715e-06
701754093,1.6831983771839e-06
701754095,1.50657685625759e-06
701754099,2.04473634705522e-06
701754101,3.37700796616431e-06
701754104,1.44566517800851e-06
701754106,0
701754112,4.43029706459388e-06
701754118,2.99394972370586e-06
701754120,0
701754122,0
701754124,0
701754128,3.14782240842494e-06
701754129,0
701754131,1.87700123067444e-06
701754134,0
701754139,0
701754144,1.87700123067444e-06
701754149,2.0143540470412e-06
701754154,1.57425189903877e-06
701754155,3.48799574619107e-06
701754156,1.87700123067444e-06
701754158,6.35669400320142e-07
701754163,1.38670856707308e-06
701754167,0
701754171,0
701754180,0
701754183,5.29649428623624e-06
701754185,0
701754186,2.01030905420106e-06
701754188,9.92783355137705e-07
701754195,1.73699793535218e-06
701754196,0
701754199,2.02667820982589e-06
701754202,1.47604471474682e-06
701754205,1.47604471474682e-06
701754206,1.760969378345e-06
701754208,0
701754210,1.67802375645664e-06
701754231,0
701754237,3.28870369637606e-06
701754238,0
701754239,2.01109271359675e-06
701754242,3.21501934093746e-06
701754245,9.10695435644155e-06
701754251,3.16832074860596e-06
701754254,0
701754262,0
701754264,1.73342239481944e-06
701754271,0
701754274,0
701754289,2.62002570408705e-06
701754292,0
701754294,0
701754306,1.81457965311239e-06
701754308,6.3962484779714e-06
701754310,5.37828583226625e-06
701754313,0
701754316,0
701754321,2.26749033522505e-06
701754323,0
701754325,0
701754335,0
701754339,2.19600223901665e-06
701754341,2.90464180844457e-06
701754347,0
701754349,0
701754356,0
701754366,0
701754367,1.92543770598466e-06
701754369,0
701754372,1.76135372022706e-06
701754373,1.31629251218738e-05
701754375,0
701754377,2.47907190491265e-06
701754379,7.27212123794297e-06
701754387,1.45350736716472e-06
701754388,1.24571184019687e-05
701754389,3.03283149824696e-06
701754398,1.31629251218738e-05
701754399,3.02259031316309e-06
701754401,7.55477400780486e-06
701754404,2.72836205335418e-06
701754409,2.89947624249685e-06
701754418,2.32527017224564e-06
701754420,6.66489286573186e-06
701754439,0
701754441,0
701754447,1.66601695625173e-06
701754449,3.16233640414228e-06
701754450,4.64312320990218e-06
701754453,3.69912682203844e-06
701754455,0
701754458,2.93980008212919e-06
701754460,2.89429127129489e-06
701754462,5.72184789155833e-06
701754465,0
701754467,0
701754471,0
701754473,1.80066210127584e-06
701754475,2.01662879191527e-06
701754478,0
701754484,0
701754488,0
701754490,0
701754499,2.9275602816659e-06
701754506,4.64312320990218e-06
701754509,6.36241367980148e-06
701754511,0
701754514,1.7612530534065e-06
701754516,2.29619440639931e-05
701754522,2.07256726286608e-05
701754525,0
701754529,0
701754531,2.66006260018419e-06
701754533,6.15028413150745e-07
701754536,4.90915181095719e-06
701754537,0
701754539,1.96092509274473e-06
701754541,3.03582917077572e-06
701754546,1.76284285686045e-06
701754547,1.76286528113321e-06
701754549,0
701754550,0
701754552,0
701754556,0
701754557,2.01437970593344e-05
701754575,1.96092509274473e-06
701754580,3.28870369637606e-06
701754583,1.18995848501278e-06
701754586,1.93075566422396e-06
701754588,9.5439576728684e-06
701754591,4.05704243038961e-06
701754593,1.22072683235106e-06
701754606,0
701754608,1.90352707372938e-06
701754609,2.43224508676939e-06
701754620,1.85295617371472e-06
701754621,0
701754626,6.15028413150745e-07
701754629,4.90915181095719e-06
701754630,1.18995848501278e-06
701754633,0
701754635,1.48110341370756e-06
701754640,4.05704243038961e-06
701754641,1.0382987590458e-06
701754643,0
701754645,0
701754648,4.02429916343632e-07
701754650,0
701754653,0
701754654,0
701754656,1.84123964882188e-06
701754659,0
701754661,0
701754664,0
701754672,1.15410848408064e-06
701754673,2.10867360672481e-05
701754676,1.22072683235106e-06
701754678,1.64144199815412e-06
701754679,0
701754683,2.04140392700446e-06
701754688,0
701754693,1.54690253353452e-06
701754694,1.18995848501278e-06
701754697,9.87754886629618e-06
701754703,1.87151645940632e-06
701754705,2.00742489641854e-06
701754716,2.0878255597025e-05
701754718,1.03713878181121e-05
701754730,1.96396121664686e-06
701754733,2.29619440639931e-05
701754734,2.29619440639931e-05
701754735,1.95809374176167e-06
701754737,2.77518067119965e-05
701754739,0
701754742,3.16233640414228e-06
701754746,3.28870369637606e-06
701754748,0
701754749,0
701754750,1.18995848501278e-06
701754754,0
701754756,9.87754886629618e-06
701754759,1.56428686737926e-06
701754760,2.21473433879897e-06
701754769,1.08196165902953e-06
701754776,0
701754777,1.88467717732515e-06
701754778,4.90915181095719e-06
701754784,0
701754789,6.28516836891925e-06
701754794,0
701754796,0
701754802,4.90915181095719e-06
701754804,1.18995848501278e-06
701754814,0
701754819,1.43721430713563e-06
701754821,5.84248958775022e-06
701754823,2.0878255597025e-05
701754825,1.481436893962e-06
701754834,7.76426925410422e-06
701754835,2.51483661813161e-06
701754836,2.18770231417651e-06
701754837,2.19205893305899e-06
701754839,0
701754845,1.29505613816341e-06
701754847,1.18995848501278e-06
701754853,0
701754859,1.29505613816341e-06
701754866,0
701754869,3.16233640414228e-06
701754871,6.85204934475859e-06
701754873,8.56262691022552e-06
701754875,6.07376518208291e-06
701754878,5.53815864242178e-06
701754881,5.53815864242178e-06
701754882,1.76288951598651e-06
701754885,1.29505613816341e-06
701754892,1.43721430713563e-06
701754897,2.72683943917899e-06
701754900,3.28870369637606e-06
701754903,1.481436893962e-06
701754909,1.31193483820402e-06
701754910,4.26769587613094e-07
701754916,1.29505613816341e-06
701754919,2.72683943917899e-06
701754921,1.68543605198959e-06
701754923,1.58431586870399e-06
701754930,0
701754935,1.29505613816341e-06
701754937,1.29505613816341e-06
701754943,1.29505613816341e-06
701754944,1.88929444866253e-06
701754946,2.009120789877e-06
701754952,1.481436893962e-06
701754953,1.434680649145e-06
701754955,0
701754957,2.52848793403668e-06
701754968,0
701754970,0
701754972,1.29698875062819e-06
701754974,3.46671649575196e-06
701754976,8.45182178236725e-06
701754980,1.4230156946267e-06
701754984,6.4284698105349e-06
701754987,6.4284698105349e-06
701754988,1.76285513518284e-06
701754990,7.4434757436673e-06
701755002,3.21857955016747e-06
701755006,0
701755008,0
701755025,0
701755027,0
701755028,4.5024740408227e-06
701755030,1.19758487537151e-05
701755031,8.49760674029499e-06
701755037,1.4237635144407e-06
701755044,1.18995848501278e-06
701755047,0
701755052,0
701755054,1.27881184569731e-06
701755058,1.19625687646546e-05
701755059,1.00106672418796e-05
701755061,0
701755064,1.74111398551683e-05
701755068,1.27881184569731e-06
701755071,4.93137528743499e-06
701755073,4.73579036706756e-07
701755074,1.07247319153376e-05
701755076,1.01784962927294e-05
701755082,1.18558472590293e-06
701755086,3.72034485100417e-06
701755087,1.4237635144407e-06
701755088,0
701755089,1.8955652585559e-06
701755090,1.72222195142291e-06
701755095,4.05704243038961e-06
701755100,2.9275602816659e-06
701755102,0
701755103,9.43026868590459e-06
701755104,2.09399421111458e-06
701755106,8.34877728420595e-06
701755110,0
701755112,5.50192727395614e-06
701755131,3.72034485100417e-06
701755132,1.91913820395779e-06
701755134,0
701755136,0
701755141,0
701755142,0
701755146,2.74716809004164e-06
701755147,0
701755150,4.05704243038961e-06
701755157,0
701755161,0
701755163,0
701755166,3.28870369637606e-06
701755169,1.33107533440616e-05
701755170,1.76682955787902e-06
701755176,1.4237635144407e-06
701755180,1.76276104991216e-06
701755181,0
701755183,8.60768707081986e-07
701755184,0
701755188,3.84765977281102e-06
701755190,1.27347690112328e-05
701755193,0
701755196,1.44125021823222e-06
701755199,0
701755200,5.31803644147413e-07
701755201,0
701755203,1.18995848501278e-06
701755208,0
701755213,3.60277266606643e-06
701755220,2.37315011091864e-06
701755222,4.25193522083076e-06
701755228,0
701755229,1.69120795509326e-06
701755236,4.25193522083076e-06
701755238,3.42591461250067e-06
701755246,2.05142690246756e-06
701755248,1.09851706940525e-05
701755252,0
701755254,0
701755256,1.98374831134063e-06
701755258,0
701755260,1.64144199815412e-06
701755269,2.46755495313232e-06
701755273,3.96525481219288e-06
701755275,0
701755278,0
701755280,1.88947949998716e-06
701755288,1.71462466746263e-06
701755290,2.29159593197503e-06
701755295,3.96482227320048e-06
701755296,3.98629418355206e-06
701755301,3.93930823047208e-06
701755302,1.11321236624514e-05
701755304,1.76269828799822e-06
701755311,0
701755312,0
701755318,7.77611173978944e-06
701755327,0
701755329,3.96570012176752e-06
701755334,3.29652836824387e-06
701755336,3.43923520496877e-06
701755338,1.18995848501278e-06
701755340,4.5393334825955e-06
701755342,1.38613134669039e-05
701755343,1.98298666713753e-06
701755345,0
701755349,3.93129254141735e-06
701755350,2.65403157924767e-06
701755351,7.35635877127098e-06
701755354,6.47620105608259e-06
701755360,3.59137962155026e-05
701755364,3.35726165925026e-06
701755373,1.44125021823222e-06
701755377,3.59137962155026e-05
701755382,3.34481926964574e-06
701755388,4.96218133045172e-06
701755389,9.90788130572055e-07
701755391,3.68155502794712e-06
701755393,0
701755398,0
701755400,0
701755405,2.9490010994404e-06
701755406,0
701755409,2.45423043086602e-05
701755411,2.06931187206927e-06
701755413,3.95651745254823e-06
701755417,0
701755427,2.56948934302316e-06
701755434,0
701755437,0
701755440,8.84166474796647e-06
701755447,0
701755456,4.90664577115956e-06
701755460,3.15897505407113e-06
701755463,2.48769880146759e-06
701755468,4.05704243038961e-06
701755475,3.93930823047208e-06
701755479,3.15897505407113e-06
701755481,3.15897505407113e-06
701755483,3.93930823047208e-06
701755487,0
701755490,0
701755495,4.0065704100733e-06
701755498,3.96780314551586e-06
701755500,0
701755503,4.05704243038961e-06
701755506,3.72034485100417e-06
701755510,0
701755513,3.72034485100417e-06
701755519,5.5193766385999e-06
701755526,6.32035435979016e-06
701755528,3.48958618237014e-06
701755532,0
701755534,0
701755538,1.08227893453548e-05
701755540,0
701755550,4.90664577115956e-06
701755551,4.00139261523556e-06
701755552,7.71751052898032e-06
701755553,3.68155502794712e-06
701755556,3.31902280971086e-06
701755557,4.84325522008457e-06
701755558,6.22658823966342e-06
701755561,1.58824816303853e-05
