"rid","us_elevation_mean"
702623864,1580.19302949062
702608380,1213.65151515152
702603693,1244.12421376983
702603700,1244.20151827721
702603752,1237.96239799269
702603806,1236.28538933387
702604188,1238.8358778626
702599566,1086.8735453035
702603245,1265.89820114473
702607844,1316.57799671593
702607884,1316.57799671593
702594750,723.163793103448
702594965,725.416474843534
702596735,1042.93386243386
702596965,1013.95528830926
702597618,1006.07241695273
702598126,1006.07241695273
702594699,1109.9541864139
702594715,1094.12661932699
702594722,1096.43516013421
702597327,865.466475644699
702597531,865.466475644699
702610968,1464.93536855169
702611157,1473.61945021556
702611164,1455.63830111701
702611351,1455.63830111701
702612591,1122.4672489083
702593457,829.29513430092
702593540,858.777678571429
702593547,858.777678571429
702593748,805.34852976513
702593754,858.777678571429
702592885,794.175438596491
702590817,1407.16901176262
702590905,1407.16901176262
702605489,1287.0049477735
702604845,1479.1040201005
702605179,1472.62773922866
702620729,1547.66517271325
702620755,1547.66517271325
702620830,1547.66517271325
702620854,1547.66517271325
702621325,1576.93254774482
702613247,1100.16791044776
702613294,1100.16791044776
702613403,1095.15378231406
702613473,1095.85174367332
702613491,1095.57101032128
702614034,1164.69264836138
702614984,1164.69264836138
702595436,682.826941066417
702596151,682.826941066417
702606592,1371.29555757026
702606696,1371.29555757026
702606789,1371.29555757026
702606817,1371.29555757026
702607004,1371.29555757026
702607031,1371.29555757026
702607861,1371.29555757026
702607878,1371.29555757026
702607888,1371.29555757026
702594231,1024.10653753027
702594292,1024.10653753027
702594461,1024.10653753027
702595741,996.796613500081
702596053,982.647781036505
702596217,909.824402254872
702596227,909.824402254872
702595638,885.351931330472
702595949,852.426110351541
702596119,852.426110351541
702596994,1042.09219105234
702597745,1016.88556109466
702597761,1016.88556109466
702613759,1438.11430035879
702613769,1438.11430035879
702613862,1438.11430035879
702613885,1438.11430035879
702613909,1438.11430035879
702613914,1438.11430035879
702612531,1150.13793103448
702613289,1293.03929232668
702613314,1293.03929232668
702594230,896.25
702594589,896.25
702595219,896.25
702595414,877.583054299147
702595487,880.517779888844
702595502,886.260050978398
702595677,872.318246394487
702595416,905.124107631343
702594701,912.978682170543
702598597,1065.93092580946
702598646,1097.85936785286
702599031,1138.36787260807
702599103,1141.83533491871
702599150,1148.03723327527
702599293,1142.76650943396
702599671,1142.76650943396
702615240,1454.9974025974
702615246,1454.9974025974
702619943,1103.99222606391
702608377,1272.00626304802
702608388,1268.06351041899
702608441,1266.86599459209
702609301,1255.25985574588
702609358,1239.13396441891
702599279,1011.84265557038
702599301,1023.34626213038
702599423,991.70050061564
702599543,1003.33027595066
702599658,1027.56059574402
702599784,1018.67991032383
702601797,1416.85234899329
702620512,1533.50605803944
702620562,1533.50605803944
702620800,1533.50605803944
702621245,1571.8
702593578,1048.05777777778
702594279,1074.79648592718
702594450,1052.09801974353
702591035,1094.03248259861
702591524,1094.03248259861
702594531,995.056701030928
702595045,980.610993159118
702602245,1383.92710084178
702602439,1384.48949773288
702602724,1401.22107438017
702608253,1718.39090208173
702617030,1089.91384615385
702617078,1067.64915675557
702617123,1067.64915675557
702616927,1086.38392857143
702617032,1086.38392857143
702597639,1026.21291530792
702597677,1025.33610822402
702587433,1433.39529520295
702587447,1390.62860016364
702587453,1373.33980425752
702592633,1008.38126090207
702592831,1008.38126090207
702592985,1008.38126090207
702593501,1008.38126090207
702593589,1008.38126090207
702598638,1087.53968253968
702598639,1087.53968253968
702598886,1323.1630547052
702599026,1273.33412680914
702599345,1115.3979207688
702618488,1076.72597059932
702618589,1076.72597059932
702618605,1076.72597059932
702618842,981.757009345794
702620399,980.804435483871
702622810,1051.60330940578
702622823,1051.34126938248
702622825,1051.34126938248
702623296,1104.67062585656
702623329,1059.21274541816
702623358,1052.58331605199
702623376,1057.28822247325
702623414,1057.32922246318
702623301,1081.638671875
702623332,1149.24556765558
702623369,1166.46138786165
702623430,1166.46138786165
702623437,1166.46138786165
702602587,1248.96208530806
702603144,1233.41622025081
702603717,1123.57185108655
702621318,1112.32156862745
702623715,1217.77536430386
702624085,1187.03931203931
702624086,1220.21997464817
702624087,1187.91792889086
702619750,1425.82380952381
702619858,1429.59982514097
702619982,1437.17520700293
702619983,1430.54885595776
702606711,1085.62012987013
702606808,1074.14509203712
702606972,1100.13959576581
702607027,1100.13959576581
702607086,1100.13959576581
702609114,1099.38645418327
702609691,1099.38645418327
702609925,1160.375
702608910,1212.43966942149
702610601,1041.61710876205
702613760,1239.85447394297
702614015,1189.12459750084
702616229,1077.60137380401
702616238,1062.04071415285
702616302,1031.62020965878
702616352,1054.79078383954
702616365,1058.07766833417
702619043,1051.16351592116
702619633,1051.16351592116
702617659,1042.03984063745
702617801,1042.03984063745
702616732,1161.70981545868
702616924,1067.88510758173
702617002,1067.88510758173
702593326,1129.58957654723
702593670,1129.58957654723
702594340,1150.74111008925
702608397,1257.33918128655
702608558,1257.33918128655
702602343,1267.58791208791
702603076,1242.45303054502
702603347,1250.59417180092
702603361,1250.37720925345
702603382,1250.61959774996
702603403,1259.83187839513
702603443,1259.68110260347
702603454,1251.76153464053
702603455,1258.8577193251
702603537,1249.46573537968
702603657,1249.32435239456
702598054,825.245283018868
702598270,825.245283018868
702594246,952.489254108723
702595606,954.327449605621
702601223,1205.5303407086
702602093,1229.98288797254
702602320,1235.41602616824
702602375,1238.76625597318
702602471,1241.47917124763
702602639,1241.47917124763
702591842,1165.6641222592
702592299,1251.34855706181
702606543,1226.20670391061
702606554,1226.20670391061
702596737,965.21875
702598009,879.962577962578
702613497,1433.30180567498
702613638,1433.30180567498
702614094,1433.30180567498
702614374,1433.30180567498
702614871,1471.47511803501
702615006,1459.14423062371
702615204,1457.71179140648
702615420,1456.75678774126
702616339,1444.93636146003
702616340,1456.75678774126
702616536,1443.2571486628
702616565,1443.2527320821
702616666,1443.2527320821
702591949,997.780296425458
702592387,997.780296425458
702592601,979.377249105918
702605080,1263.12624584718
702604425,1297.30706762171
702604793,1280.92334494774
702599971,1139.56109243007
702599996,1139.65223086414
702600018,1139.65223086414
702600140,1139.65223086414
702600194,1144.53875223691
702600224,1153.401408063
702600448,1153.401408063
702600505,1153.401408063
702600531,1126.94516450648
702600543,1115.10104460039
702600554,1115.10104460039
702600558,1115.10104460039
702601083,1126.94516450648
702608728,1463.79564186336
702608803,1463.79564186336
702608860,1498.11064731212
702609002,1498.11064731212
702610140,1553.07551342812
702619775,1513.40061979647
702619853,1513.40061979647
702620137,1513.40061979647
702620260,1513.40061979647
702595533,738.127709309112
702594427,1024.89230769231
702594548,931.177084809952
702595295,884.241965476397
702595360,761.176495041395
702597607,804.139949109415
702595996,1027.42132126074
702592519,1154.3288590604
702592536,1154.33615126087
702592593,1154.33615126087
702592610,1154.33615126087
702592694,1154.33615126087
702593267,1154.33615126087
702593373,1154.33615126087
702613917,1241.39934964692
702614979,1284.01584835301
702615050,1284.01584835301
702615075,1284.01584835301
702615077,1284.01584835301
702595839,838.023311921698
702596862,851.935268507165
702596927,851.935268507165
702597013,851.935268507165
702595529,894.258782201405
702597263,953.837060702875
702597362,976.052101885665
702612377,1503.74178403756
702612404,1503.74178403756
702612435,1503.74178403756
702612496,1503.74178403756
702598611,913.516511430991
702598614,913.516511430991
702599820,862.070904122867
702600266,957.731281580156
702623960,1883.85620915033
702624039,1893.67382030172
702624042,1882.39107366395
702619845,1501.24125874126
702619878,1501.24125874126
702620030,1503.55680385877
702594339,972.530678020319
702594438,972.530678020319
702595043,972.530678020319
702619508,1115.88527131783
702611638,1408.46952068477
702612340,1410.46465643754
702612574,1410.46465643754
702612779,1410.46465643754
702612814,1410.46465643754
702612919,1418.04240386208
702613045,1418.04240386208
702613117,1418.04240386208
702613207,1419.2870026391
702613519,1423.99278191696
702613607,1423.99278191696
702614019,1423.99278191696
702614097,1423.99278191696
702614197,1423.99278191696
702614391,1423.99278191696
702614553,1423.99278191696
702614614,1423.99278191696
702614742,1423.45469539897
702615019,1423.45469539897
702615056,1423.45469539897
702615183,1423.45469539897
702615243,1425.03392857143
702615253,1425.03392857143
702615337,1425.03392857143
702615391,1425.03392857143
702615638,1425.03392857143
702615679,1425.03392857143
702609848,1311.59507109991
702610173,1332.68396226415
702610217,1311.59507109991
702597679,1064.87683284457
702589019,1277.00172242199
702589396,1277.00172242199
702589442,1277.00172242199
702588992,1290.64451158107
702589007,1290.64451158107
702619296,1090.21684259254
702619754,1093.77713289053
702619760,1092.93073389816
702619977,1063.30638297872
702615745,1193.68650218343
702615930,1193.68650218343
702615985,1193.68650218343
702616296,1225.64830508475
702616373,1193.68650218343
702608420,1255.34003350084
702608846,1255.34003350084
702608907,1246.6982334503
702611362,1235.07716120456
702611527,1151.01446345308
702611547,1150.27781002935
702611731,1146.36629289161
702607349,1304.97849966544
702607378,1304.97849966544
702607456,1304.97849966544
702607459,1304.97849966544
702607462,1304.97849966544
702607466,1304.97849966544
702607642,1292.08654985805
702607666,1283.69430386774
702607795,1268.10900473934
702608123,1283.47676149739
702608235,1283.47676149739
702608306,1282.40684611028
702598731,941.398802487075
702598761,941.313258998227
702598763,941.612502830668
702598767,945.798550445026
702598795,940.227117559632
702598867,934.149978873952
702598918,924.478927203065
702598949,934.149978873952
702599128,924.478927203065
702592834,995.813013552049
702593098,1016.3352
702593507,988.367150019215
702593937,958.591216516621
702594038,955.784474461547
702602916,1229.72465718329
702603017,1229.72465718329
702603122,1235.88565556069
702603128,1235.88565556069
702603162,1235.88565556069
702610767,1120.62993112085
702610769,1120.62993112085
702610982,1120.62993112085
702611165,1115.93365865252
702611356,1116.69924166395
702612416,1114.1543016581
702612452,1114.1543016581
702612559,1114.1543016581
702590858,1188.69090909091
702590911,1169.93344380045
702590959,1185.16337284918
702591314,1169.0328660454
702591729,1206.9726443769
702591784,1206.9726443769
702591810,1194.70938311651
702591819,1192.72364309413
702607246,1313.56890459364
702597777,805.612244897959
702597983,805.612244897959
702609007,1486.62901554404
702619244,1468.20895522388
702609274,1157.44169960474
702609376,1157.44169960474
702609380,1146.48659887334
702609383,1157.44169960474
702609585,1146.48659887334
702609741,1146.48659887334
702610037,1144.0851341853
702594181,858.182389937107
702594805,832.757453062617
702594844,798.078358233386
702593185,989.81658692185
702589015,1426.60205245154
702589388,1426.60205245154
702589362,1327.04454063517
702589494,1354.23055125623
702589503,1354.23055125623
702606042,1267.51054852321
702606511,1267.51054852321
702606594,1267.51054852321
702605697,1334.83639559404
702605771,1334.83639559404
702606476,1326.2810221013
702600038,1075.06972932874
702600058,1092.1043946117
702600066,1080.55217857809
702600364,1083.14144736842
702600155,1106.62703583062
702600230,1106.62703583062
702600615,1106.62703583062
702600562,1172.97029078535
702600586,1172.97029078535
702601009,1191.61567570302
702601293,1187.37688442211
702605742,1457.18849206349
702605867,1457.18849206349
702619411,1511.72822665268
702619708,1511.72822665268
702613191,1109.82580645161
702613256,1104.26388467671
702613293,1103.54293341306
702596000,1087.97518382353
702596047,1087.97518382353
702608960,1394.36033928049
702609226,1394.36033928049
702609361,1394.36033928049
702609490,1394.36033928049
702609580,1394.36033928049
702609587,1394.36033928049
702609720,1394.36033928049
702609885,1394.36033928049
702611854,1414.53544494721
702612003,1414.53544494721
702596029,1037.73221757322
702597547,962.495664739884
702597847,925.65208076246
702597854,925.65208076246
702595221,855.949152542373
702594656,923.782595591037
702595564,923.195142092878
702593580,1084.16339869281
702611223,NA
702611402,NA
702622968,1542.49108547457
702609651,1184.23495702006
702609681,1184.23495702006
702597235,822.87778411054
702597280,815.399056171908
702594277,991.087116564417
702593369,1027.7574862927
702593548,1012.69208956605
702604584,1248.54015341125
702604632,1248.54015341125
702604642,1248.54015341125
702604646,1264.84711977263
702604985,1264.7837722102
702604992,1266.58858466825
702606068,1101.22289156627
702599237,945.421293272371
702599856,945.421293272371
